Id,Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
CC1604004_20161012_105024,55.8,4.175177301679339,12.729207038879395,38232.921875
CC1604004_20161012_105024,56,4.428747994559151,12.728843688964844,38237.953125
CC1604004_20161012_105024,56.2,4.682643890380859,12.72866153717041,38234.07421875
CC1604004_20161012_105024,56.4,4.939822333199638,12.730473518371582,38237.81640625
CC1604004_20161012_105024,56.6,5.196996007646833,12.728741645812988,38250.2578125
CC1604004_20161012_105024,56.8,5.451544216700963,12.727642059326172,38252.4375
CC1604004_20161012_105024,57,5.7116723741803845,12.72665786743164,38249.80859375
CC1604004_20161012_105024,57.2,5.971799577985491,12.726341247558594,38254.5
CC1604004_20161012_105024,57.4,6.2283142634800495,12.724781036376953,38272.890625
CC1604004_20161012_105024,57.6,6.4825286865234375,12.722797393798828,38271.6328125
CC1604004_20161012_105024,57.8,6.7272216251918255,12.721015930175781,38272.31640625
CC1604004_20161012_105024,58,6.9847147805350165,12.722002983093262,38271.8515625
CC1604004_20161012_105024,58.2,7.24352400643485,12.722219467163086,38278.51171875
CC1604004_20161012_105024,58.4,7.497736522129603,12.724554061889648,38278.78125
CC1604004_20161012_105024,58.6,7.747678484235491,12.726966857910156,38286.17578125
CC1604004_20161012_105024,58.8,8.007140023367745,12.726934432983398,38274.5234375
CC1604004_20161012_105024,59,8.25872802734375,12.728062629699707,38288.55078125
CC1604004_20161012_105024,59.2,8.517859595162529,12.727849006652832,38285.8203125
CC1604004_20161012_105024,59.4,8.769119535173688,12.728580474853516,38291.1015625
CC1604004_20161012_105024,59.6,9.024968555995397,12.730110168457031,38312.79296875
CC1604004_20161012_105024,59.8,9.268345424107142,12.73292064666748,38299.48046875
CC1604004_20161012_105024,60,9.522884096418109,12.731846809387207,38310.2578125
CC1604004_20161012_105024,60.2,9.771841866629464,12.732172012329102,38308.61328125
CC1604004_20161012_105024,60.4,10.025398254394531,12.731783866882324,38317.984375
CC1604004_20161012_105024,60.6,10.270747320992607,12.72852611541748,38320.9921875
CC1604004_20161012_105024,60.8,10.514456067766462,12.72298526763916,38312.828125
CC1604004_20161012_105024,61,10.761117390223912,12.714155197143555,38308.38671875
CC1604004_20161012_105024,61.2,11.009420939854213,12.70455551147461,38303.3984375
CC1604004_20161012_105024,61.4,11.263637270246234,12.69155502319336,38301.42578125
CC1604004_20161012_105024,61.6,11.500454766409737,12.680203437805176,38287.890625
CC1604004_20161012_105024,61.8,11.735958099365234,12.672176361083984,38294.28515625
CC1604004_20161012_105024,62,11.98033060346331,12.666796684265137,38300.5546875
CC1604004_20161012_105024,62.2,12.217806134905134,12.663344383239746,38295.48828125
CC1604004_20161012_105024,62.4,12.427050999232701,12.663284301757813,38300.24609375
CC1604004_20161012_105024,62.6,12.491829463413783,12.664307594299316,38286.53125
CC1604004_20161012_105024,62.8,12.494224275861468,12.664795875549316,38294.00390625
CC1604004_20161012_105024,63,12.49301038469587,12.665424346923828,38302.45703125
CC1604004_20161012_105024,63.2,12.49081039428711,12.663223266601562,38300.6953125
CC1604004_20161012_105024,63.4,12.493207114083427,12.66080379486084,38289.0546875
CC1604004_20161012_105024,63.6,12.485752378191266,12.656614303588867,38297.6328125
CC1604004_20161012_105024,63.8,12.468450001307897,12.655472755432129,38280.39453125
CC1604004_20161012_105024,64,12.394674846104213,12.652931213378906,38285.87109375
CC1604004_20161012_105024,64.2,12.260160173688616,12.656991958618164,38304.1953125
CC1604004_20161012_105024,64.4,12.110215050833565,12.660501480102539,38303.140625
CC1604004_20161012_105024,64.6,11.881141662597656,12.662790298461914,38299.44140625
CC1604004_20161012_105024,64.8,11.698363440377372,12.664501190185547,38307.52734375
CC1604004_20161012_105024,65,11.539884839739118,12.66279411315918,38298.9765625
CC1604004_20161012_105024,65.2,11.361703327723912,12.659150123596191,38304.1328125
CC1604004_20161012_105024,65.4,11.200928279331752,12.658924102783203,38303.4140625
CC1604004_20161012_105024,65.6,11.023076738630023,12.657979965209961,38290.7734375
CC1604004_20161012_105024,65.8,10.852122170584542,12.657142639160156,38301.46875
CC1604004_20161012_105024,66,10.670991897583008,12.6622314453125,38311.05859375
